REGION,COMUNA,NUMERO INCENDIOS ,PINO INSIGNE    0- 10 AÑOS,PINO INSIGNE    11- 17 AÑOS,PINO INSIGNE      18 O MAS,TOTAL PINO INSIGNE,EUCALIPTO,OTRAS SP.,TOTAL,ARBOLADO,MATORRAL,PASTIZAL,TOTAL.1,TOTAL  FORESTAL ,AGRICOLA,DESECHOS,TOTAL OTRAS SUPERFICIES,TOTAL SUPERFICIE AFECTADA
XVI,TUCAPEL,43.0,0.0,0.0,87.62,87.62,3.5,0.0,91.12,0.55,17.09,30.28,47.92,139.04,0.00,6.30,6.30,145.34
XVI,QUILLECO,62.0,27.15,16.47,0.0,43.62,10.0,0.0,53.62,554.0,58.59,1.27,613.86,667.48,0.40,0.00,0.40,667.88
XVI,SANTABARBARA,11.0,0.0,1.03,0.0,1.03,0.06,0.0,1.09,1.11,1.7,0.79,3.6,4.69,1.50,1.00,2.50,7.19
XVI,ALTOBIOBIO,25.0,13.5,0.0,2.0,15.5,0.0,0.0,15.5,907.81,44.59,63.9,1016.3,1031.80,0.00,0.00,0.00,1031.80
XVI,QUILACO,11.0,0.07,0.08,0.0,0.15,0.0,0.0,0.15,0.0,7.06,2.8,9.86,10.01,0.00,0.12,0.12,10.13
XVI,MULCHEN,169.0,0.72,8.86,0.0,9.58,157.73,0.0,167.31,7.18,142.89,108.79,258.86,426.17,135.98,279.44,415.42,841.59
XVI,NACIMIENTO,42.0,5.71,0.5,16.65,22.86,110.71,1.21,134.78,33.86,23.63,10.22,67.71,202.49,79.14,1.01,80.15,282.64
XVI,NEGRETE,19.0,12.5,0.05,3.99,16.54,23.28,0.0,39.82,0.0,74.69,60.3,134.99,174.81,6.10,8.97,15.07,189.88
XVI,ANTUCO,4.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,8.0,1.2,0.0,9.2,9.21,0.00,0.15,0.15,9.36
XVI,CONCEPCION,20.0,0.0,0.0,0.1,0.1,3.5,0.3,3.9,0.0,5.73,2.69,8.42,12.32,0.00,0.00,0.00,12.32
XVI,TALCAHUANO,20.0,0.02,0.0,1.46,1.48,1.58,0.0,3.06,2.8,13.1,11.33,27.23,30.29,0.00,0.01,0.01,30.30
XVI,HUALPEN,6.0,0.2,0.0,0.03,0.23,0.3,0.0,0.53,0.0,6.35,3.75,10.1,10.63,0.00,0.00,0.00,10.63
XVI,PENCO,44.0,0.21,0.1,0.1,0.41,2.7,0.0,3.11,0.0,64.32,1.35,65.67,68.78,0.00,0.04,0.04,68.82
XVI,TOME,217.0,1.93,4.58,4.8,11.31,32.15,0.0,43.46,10.0,80.19,5.42,95.61,139.06,0.00,3.13,3.13,142.19
XVI,FLORIDA,53.0,0.0,2.0,2.25,4.25,7.71,0.0,11.96,0.11,25.51,5.23,30.85,42.81,0.00,6.40,6.40,49.21
XVI,HUALQUI,59.0,16.83,49.7,245.54,312.07,525.04,35.0,872.11,118.93,231.62,135.85,486.4,1358.51,0.00,5.50,5.50,1364.01
XVI,SANTAJUANA,40.0,117.62,0.0,172.45,290.07,460.25,0.0,750.32,466.44,192.18,34.08,692.7,1443.02,51.68,12.11,63.79,1506.81
XVI,LOTA,69.0,0.0,0.0,0.01,0.01,1.77,0.0,1.78,0.0,14.49,1.72,16.21,17.99,0.00,0.18,0.18,18.17
XVI,CORONEL,61.0,0.0,0.0,1.23,1.23,2.05,0.15,3.43,6.0,35.82,50.78,92.6,96.03,0.00,0.33,0.33,96.36
XVI,SANPEDRODELAPAZ,37.0,4.5,1.82,3.73,10.05,0.02,0.0,10.07,0.0,11.74,18.59,30.33,40.40,0.00,2.02,2.02,42.42
XVI,CHIGUAYANTE,3.0,11.41,0.0,40.71,52.12,548.27,5.0,605.39,263.89,316.62,8.15,588.66,1194.05,0.64,0.00,0.64,1194.69
XVI,LEBU,280.0,0.2,0.6,0.2,1.0,38.84,0.0,39.84,0.4,91.55,7.89,99.85,139.69,0.00,3.44,3.44,143.13
XVI,CURANILAHUE,299.0,60.59,44.87,12.78,118.24,99.51,0.0,217.75,67.1,114.12,5.96,187.18,404.93,0.00,4.66,4.66,409.59
XVI,ARAUCO,145.0,0.0,1.35,2.5,3.85,8.93,0.0,12.78,0.0,653.91,67.88,721.79,734.57,0.00,18.50,18.50,753.07
XVI,LOSALAMOS,219.0,0.02,0.4,3.0,3.42,17.04,0.0,20.46,11.27,103.09,26.83,141.19,161.65,0.40,16.66,17.06,178.70
XVI,CANETE,248.0,1233.49,114.42,26.15,1374.06,730.74,0.0,2104.8,51.2,755.22,271.08,1077.5,3182.30,49.80,167.47,217.27,3399.57
XVI,CONTULMO,71.0,153.49,68.59,38.11,260.19,191.03,0.9,452.12,16.92,504.32,23.61,544.85,996.97,0.00,100.27,100.27,1097.24
XVI,TIRUA,157.0,105.43,53.9,49.04,208.37,235.72,0.0,444.09,47.1,497.18,118.8,663.08,1107.17,0.00,172.13,172.13,1279.30
IX,ANGOL,95.0,101.18,8.3,47.78,157.26,858.62,1.34,1017.22,73.34,418.34,175.22,666.9,1684.12,0.00,68.19,68.19,1752.31
IX,PUREN,21.0,2.65,0.0,0.7,3.35,6.5,0.0,9.85,1.0,4.35,5.04,10.39,20.24,0.01,10.53,10.54,30.78
IX,LOSSAUCES,61.0,264.18,27.93,81.65,373.76,1674.11,18.5,2066.37,185.64,210.07,388.29,784.0,2850.37,0.00,303.69,303.69,3154.06
IX,RENAICO,19.0,24.67,0.0,265.15,289.82,592.0,42.48,924.3,163.36,149.95,97.57,410.88,1335.18,91.50,1.43,92.93,1428.11
IX,COLLIPULLI,393.0,274.03,35.9,58.29,368.22,249.36,1.69,619.27,54.97,910.56,132.94,1098.46,1717.73,542.39,130.80,673.19,2390.93
IX,ERCILLA,92.0,10.88,0.66,841.28,852.82,1042.12,0.0,1894.94,540.37,715.35,418.19,1673.91,3568.85,474.17,661.30,1135.47,4704.31
IX,TRAIGUEN,67.0,352.95,52.32,570.62,975.89,2790.01,0.0,3765.9,816.96,888.33,2150.16,3855.45,7621.35,170.29,556.32,726.61,8347.96
IX,LUMACO,191.0,197.83,93.18,177.68,468.69,406.58,0.2,875.47,204.46,1639.41,244.97,2088.84,2964.31,200.45,195.62,396.07,3360.38
IX,VICTORIA,131.0,27.49,6.36,137.66,171.51,197.67,0.5,369.68,349.31,450.69,317.37,1117.37,1487.05,1085.22,5440.39,6525.61,8012.66
IX,CURACAUTIN,6.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.01,0.23,0.22,0.46,0.96,0.00,3.62,3.62,4.58
IX,LONQUIMAY,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41,7.09,12.75,26.25,26.25,0.00,0.51,0.51,26.76
IX,TEMUCO,93.0,2.33,0.02,1.56,3.91,35.52,0.06,39.49,26.56,61.75,151.62,239.93,279.42,22.07,84.82,106.89,386.31
IX,LAUTARO,49.0,0.3,1.57,4.38,6.25,154.83,0.4,161.48,24.66,57.0,48.37,130.03,291.51,53.47,231.69,285.16,576.67
IX,PERQUENCO,9.0,0.33,39.98,80.63,120.94,31.52,0.0,152.46,108.36,19.4,10.03,137.79,290.25,124.73,381.95,506.68,796.93
IX,GALVARINO,185.0,115.25,73.58,150.57,339.4,778.82,0.84,1119.06,258.95,466.95,642.04,1367.94,2487.00,55.30,508.80,564.10,3051.10
IX,NUEVAIMPERIAL,53.0,13.71,29.78,57.66,101.15,172.94,5.43,279.52,34.13,85.03,140.53,259.69,539.21,27.45,75.73,103.18,642.39
IX,CARAHUE,69.0,256.66,1.56,64.77,322.99,94.17,0.0,417.16,141.07,319.21,46.8,507.08,924.24,5.31,173.22,178.53,1102.77
IX,SAAVEDRA,5.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.25,2.04,2.62,4.91,7.91,0.00,0.00,0.00,7.91
IX,VILCUN,15.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,11.44,15.05,16.36,42.85,45.85,6.46,129.97,136.43,182.28
IX,CHOLCHOL,69.0,72.77,69.65,2.73,145.15,92.97,0.3,238.42,52.62,78.69,92.37,223.68,462.10,1.63,29.06,30.69,492.79
IX,FREIRE,14.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,18.4,19.46,22.65,60.51,60.56,3.72,46.88,50.60,111.16
IX,CUNCO,7.0,0.0,0.0,0.0,0.0,2.1,0.0,2.1,0.09,0.63,0.4,1.12,3.22,2.32,1.07,3.39,6.61
IX,PITRUFQUEN,22.0,0.0,0.0,6.69,6.69,129.01,0.0,135.7,181.11,56.0,183.54,420.65,556.35,83.80,17.41,101.21,657.56
IX,GORBEA,12.0,3.05,0.0,2.36,5.41,14.53,0.0,19.94,8.56,43.14,5.84,57.54,77.48,0.00,10.70,10.70,88.18
IX,TOLTEN,8.0,0.0,5.0,4.0,9.0,3.0,0.0,12.0,6.78,10.52,1.52,18.82,30.82,0.00,9.00,9.00,39.82
IX,LONCOCHE,6.0,0.0,0.7,0.0,0.7,0.99,0.0,1.69,1.53,10.17,1.42,13.12,14.81,0.00,2.08,2.08,16.89
IX,VILLARRICA,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,3.49,6.01,10.12,10.12,0.00,0.42,0.42,10.54
IX,PUCON,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,2.0,2.0,5.53,5.53,0.00,0.03,0.03,5.56
IX,CURARREHUE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.0,0.11,0.11,0.00,0.00,0.00,0.11
IX,MELIPEUCO,4.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.31,0.1,0.0,0.41,0.71,0.00,0.50,0.50,1.21
IX,TEODOROSCHMIDT,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.70,0.00,3.00,3.00,3.70
IX,PADRELASCASAS,70.0,21.85,23.53,16.0,61.38,30.89,0.0,92.27,41.41,118.7,68.22,228.33,320.60,16.17,85.96,102.13,422.73
XIV,VALDIVIA,20.0,0.0,0.0,1.55,1.55,0.4,0.0,1.95,0.36,1.66,0.32,2.33,4.28,0.00,0.62,0.62,4.90
XIV,MARIQUINA,27.0,0.0,0.48,0.5,0.98,48.39,0.09,49.46,171.6,73.22,2.33,247.15,296.61,0.00,6.68,6.68,303.29
XIV,LANCO,5.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.3,3.28,9.34,12.92,13.02,0.00,0.05,0.05,13.07
XIV,LOSLAGOS,9.0,0.0,0.0,1.5,1.5,0.1,0.0,1.6,0.0,0.85,0.02,0.87,2.47,0.00,0.11,0.11,2.57
XIV,CORRAL,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.36,0.04,3.6,3.60,0.00,0.23,0.23,3.83
XIV,MAFIL,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.01,0.66,0.9,1.57,2.07,0.00,0.01,0.01,2.08
XIV,PANGUIPULLI,5.0,0.0,1.5,0.0,1.5,0.0,0.0,1.5,1.95,0.08,0.19,2.22,3.72,0.00,8.50,8.50,12.22
XIV,PAILLACO,16.0,0.0,0.0,0.0,0.0,8.14,0.0,8.14,0.69,1.32,0.72,2.73,10.87,0.00,9.47,9.47,20.34
XIV,LAUNIÓN,19.0,0.0,0.17,0.03,0.2,4.0,0.0,4.2,1.9,9.06,17.62,28.58,32.78,1.50,30.50,32.00,64.78
XIV,FUTRONO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.57,1.57,1.57,0.00,0.00,0.00,1.57
XIV,RÍOBUENO,8.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,15.56,23.77,4.4,43.73,47.73,30.00,80.02,110.02,157.75
XIV,LAGORANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
X,OSORNO,7.0,0.0,0.0,0.01,0.01,0.01,0.0,0.02,0.01,1.9,0.35,2.26,2.28,0.00,0.05,0.05,2.33
X,SANPABLO,5.0,0.1,0.0,0.0,0.1,0.35,0.0,0.45,2.88,3.4,0.1,6.38,6.83,61.50,2.90,64.40,71.23
X,PEYUHUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
X,PUERTOOCTAY,3.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,1.03,0.0,1.03,1.05,0.00,0.20,0.20,1.25
X,ENTRELAGOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
X,RIONEGRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
X,PURRANQUE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.10,0.00,1.70,1.70,1.80
X,SANJUANDELACOSTA,9.0,3.6,0.0,0.0,3.6,3.02,0.0,6.62,0.13,1.05,0.7,1.88,8.50,0.00,0.27,0.27,8.77
X,PUERTOMONTT,65.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,1.76,21.36,0.67,23.78,23.88,0.00,0.17,0.17,24.05
X,COCHAMO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,1.64,1.64,0.00,0.00,0.00,1.64
X,CALBUCO,6.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,2.35,8.35,0.03,10.73,10.98,0.00,4.00,4.00,14.98
X,MAULLIN,2.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.5,3.0,0.2,3.7,4.40,0.00,0.60,0.60,5.00
X,LOSMUERMOS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.1,0.10,0.00,0.15,0.15,0.25
X,FRESIA,5.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,1.41,0.05,1.4,2.86,3.16,3.00,0.35,3.35,6.51
X,FRUTILLAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
X,LLANQUIHUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
X,PUERTOVARAS,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1.5,0.0,1.57,1.57,0.00,3.00,3.00,4.57
X,CASTRO,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,5.4,0.0,6.25,6.25,0.00,0.00,0.00,6.25
X,ANCUD,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1.71,0.0,1.82,1.82,0.00,0.10,0.10,1.92
X,QUEMCHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
X,CURACODEVELEZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
X,DALCAHUE,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,18.17,2.1,21.73,21.73,0.00,1.55,1.55,23.28
X,QUINCHAO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.86,0.86,0.00,0.00,0.00,0.86
X,PUQUELDON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
X,CHONCHI,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.36,0.02,6.68,6.68,0.00,0.03,0.03,6.71
X,QUEILEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
X,QUELLON,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.20,0.00,0.60,0.60,0.80
X,CHAITEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
X,PALENA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.0,0.07,0.07,0.00,0.00,0.00,0.07
X,FUTALEUFU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
X,HUALAIHUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
XI,COYHAIQUE,9.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.04,0.13,0.18,0.19,0.00,0.07,0.07,0.26
XI,LAGOVERDE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.50,0.00,0.00,0.00,0.50
XI,AYSEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
XI,CISNES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
XI,GUAYTECAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
XI,CHILECHICO,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.61,1.11,3.02,3.02,0.50,0.22,0.72,3.74
XI,RIOIBAÑEZ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,12.91,9.16,26.0,26.00,0.00,0.05,0.05,26.05
XI,COCHRANE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,5.2,5.20,0.00,0.01,0.01,5.21
XI,OHIGGINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
XI,TORTEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
XII,PUNTAARENAS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.03,0.00,0.00,0.00,0.03
XII,LAGUNABLANCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
XII,RIOVERDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
XII,SANGREGORIO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,9.70,0.00,0.00,0.00,9.70
XII,PUERTONATALES,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.51,1.01,1.53,1.53,0.00,0.05,0.05,1.58
XII,TORRESDELPAINE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.9,11.9,11.90,0.00,0.00,0.00,11.90
XII,PORVENIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
XII,TIMAUKEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
XII,PRIMAVERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
XII,NAVARINO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
RM,COLINA,4.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.12,0.22,0.32,0.00,1.00,1.00,1.32
RM,LAMPA,31.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,219.11,274.96,527.51,1021.58,1021.78,0.00,0.21,0.21,1021.98
RM,TILTIL,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2.71,5.21,5.21,0.00,0.00,0.00,5.21
RM,PUENTEALTO,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.16,1.12,1.42,1.42,0.00,0.00,0.00,1.42
RM,PIRQUE,13.0,0.0,0.0,0.0,0.0,2.51,0.0,2.51,25.61,37.02,63.35,125.98,128.49,0.00,0.30,0.30,128.79
RM,SANJOSEDEMAIPO,5.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,235.8,415.4,570.79,1221.99,1224.99,0.00,0.20,0.20,1225.19
RM,SANBERNARDO,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.63,2.13,2.13,8.00,1.50,9.50,11.63
RM,BUIN,12.0,0.2,0.0,0.0,0.2,3.3,0.0,3.5,1.11,3.61,6.41,11.12,14.62,1.00,0.00,1.00,15.62
RM,PAINE,16.0,0.0,0.0,0.0,0.0,1.9,0.0,1.9,15.9,24.0,36.02,75.92,77.82,0.00,0.20,0.20,78.02
RM,CALERADETANGO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.00,0.00,0.00,0.01
RM,TALAGANTE,22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.85,3.3,10.91,16.06,17.06,0.00,0.20,0.20,17.26
RM,PENAFLOR,9.0,0.0,0.0,0.0,0.0,1.0,0.1,1.1,0.2,5.05,2.57,7.82,8.92,0.00,0.00,0.00,8.92
RM,ELMONTE,22.0,0.0,0.0,0.0,0.0,9.5,0.5,10.0,2.95,9.65,11.81,24.41,34.41,0.00,0.51,0.51,34.92
RM,ISLADEMAIPO,13.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.68,13.74,8.87,29.29,31.29,0.00,0.06,0.06,31.35
RM,PADREHURTADO,3.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,11.4,20.5,31.9,32.20,0.00,0.00,0.00,32.20
RM,MELIPILLA,72.0,0.0,0.0,0.0,0.0,4.24,0.4,4.64,13.4,32.91,63.68,109.98,114.62,0.00,19.90,19.90,134.52
RM,MARIAPINTO,17.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.41,1.02,2.68,4.11,4.41,0.00,0.03,0.03,4.44
RM,SANPEDRO,83.0,0.0,0.0,0.15,0.15,46.7,0.5,47.35,23.93,115.62,189.88,329.43,376.78,7.00,0.00,7.00,383.78
RM,CURACAVI,27.0,0.0,0.0,0.1,0.1,0.41,0.0,0.51,0.39,1.33,3.22,4.93,5.44,0.14,0.80,0.94,6.38
RM,ALHUE,11.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,64.45,219.03,4.63,288.11,288.21,0.00,0.00,0.00,288.21
RM,SANTIAGO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.00,0.00,0.00,0.01
RM,INDEPENDENCIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
RM,RECOLETA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.15,0.15,0.15
RM,ESTACIONCENTRAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
RM,CONCHALI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
RM,HUECHURABA,4.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.2,0.14,0.35,0.36,0.00,0.00,0.00,0.36
RM,QUILICURA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.40,0.00,0.00,0.00,0.40
RM,RENCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
RM,QUINTANORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
RM,PUDAHUEL,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,4.62,8.32,8.32,0.50,0.00,0.50,8.82
RM,CERRONAVIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
RM,LOPRADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
RM,MAIPU,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.6,6.1,6.10,0.00,0.00,0.00,6.10
RM,PEDROAGUIRRECERDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
RM,CERRILLOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
RM,LOESPEJO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
RM,LAPINTANA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.00,0.00,0.00,0.01
RM,ELBOSQUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
RM,LAFLORIDA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.10,0.00,0.00,0.00,0.10
RM,LAGRANJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
RM,MACUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
RM,PENALOLEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.20,0.30,0.00,0.30,0.50
RM,LAREINA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.00,0.20,0.20,0.21
RM,PROVIDENCIA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.82,0.53,3.36,3.36,0.00,0.00,0.00,3.36
RM,ÑUÑOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
RM,LASCONDES,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.00,0.00,0.00,0.01
RM,VITACURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
RM,LOBARNECHEA,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,4.7,3.11,8.86,8.86,0.00,0.00,0.00,8.86
RM,SANMIGUEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM,LACISTERNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
